VARIABLES = "X","Y","Z","cp"
ZONE T="CFL3D, grid 1"
 1.314948559E+00 0.000000000E+00 0.000000000E+00 3.755177930E-02
 1.331079125E+00 0.000000000E+00 0.000000000E+00 3.558780625E-02
 1.346446514E+00 0.000000000E+00 0.000000000E+00 3.386821225E-02
 1.361068130E+00 0.000000000E+00 0.000000000E+00 3.233041242E-02
 1.374963284E+00 0.000000000E+00 0.000000000E+00 3.093864210E-02
 1.388153076E+00 0.000000000E+00 0.000000000E+00 2.966012247E-02
 1.400659561E+00 0.000000000E+00 0.000000000E+00 2.846802957E-02
 1.412505746E+00 0.000000000E+00 0.000000000E+00 2.734150179E-02
 1.423715472E+00 0.000000000E+00 0.000000000E+00 2.626861818E-02
 1.434313297E+00 0.000000000E+00 0.000000000E+00 2.523745783E-02
 1.444323659E+00 0.000000000E+00 0.000000000E+00 2.423013933E-02
 1.453771353E+00 0.000000000E+00 0.000000000E+00 2.322282083E-02
 1.462680936E+00 0.000000000E+00 0.000000000E+00 2.215589769E-02
 1.471076965E+00 0.000000000E+00 0.000000000E+00 2.093400247E-02
 1.478983521E+00 0.000000000E+00 0.000000000E+00 1.946772821E-02
 1.486424208E+00 0.000000000E+00 0.000000000E+00 1.808490045E-02
 1.493422151E+00 0.000000000E+00 0.000000000E+00 1.565899141E-02
 1.500000000E+00 0.000000000E+00 0.000000000E+00 1.536394842E-02
 1.506422639E+00 0.000000000E+00 0.000000000E+00 1.787628420E-02
 1.512983918E+00 0.000000000E+00 0.000000000E+00 1.937534101E-02
 1.519825220E+00 0.000000000E+00 0.000000000E+00 2.001609094E-02
 1.527094483E+00 0.000000000E+00 0.000000000E+00 2.021278627E-02
 1.534948230E+00 0.000000000E+00 0.000000000E+00 2.028133161E-02
 1.543556213E+00 0.000000000E+00 0.000000000E+00 2.020980604E-02
 1.553103924E+00 0.000000000E+00 0.000000000E+00 2.004589327E-02
 1.563797593E+00 0.000000000E+00 0.000000000E+00 1.979853399E-02
 1.575867891E+00 0.000000000E+00 0.000000000E+00 1.946772821E-02
 1.589575291E+00 0.000000000E+00 0.000000000E+00 1.905645616E-02
 1.605215430E+00 0.000000000E+00 0.000000000E+00 1.856173761E-02
 1.623125911E+00 0.000000000E+00 0.000000000E+00 1.798059233E-02
 1.643693209E+00 0.000000000E+00 0.000000000E+00 1.731302030E-02
 1.667361140E+00 0.000000000E+00 0.000000000E+00 1.655604132E-02
 1.694640398E+00 0.000000000E+00 0.000000000E+00 1.570965536E-02
 1.726119518E+00 0.000000000E+00 0.000000000E+00 1.478578337E-02
 1.762477875E+00 0.000000000E+00 0.000000000E+00 1.378442533E-02
 1.804499984E+00 0.000000000E+00 0.000000000E+00 1.272346266E-02
 1.853092432E+00 0.000000000E+00 0.000000000E+00 1.162077673E-02
 1.909304023E+00 0.000000000E+00 0.000000000E+00 1.049126871E-02
 1.974347472E+00 0.000000000E+00 0.000000000E+00 9.361760691E-03
 2.049626350E+00 0.000000000E+00 0.000000000E+00 8.247153834E-03
 2.136765003E+00 0.000000000E+00 0.000000000E+00 7.174270693E-03
 2.237643719E+00 0.000000000E+00 0.000000000E+00 6.163971964E-03
 2.354439259E+00 0.000000000E+00 0.000000000E+00 5.234139506E-03
 2.489671707E+00 0.000000000E+00 0.000000000E+00 4.396694247E-03
 2.646259308E+00 0.000000000E+00 0.000000000E+00 3.651635954E-03
 2.827580690E+00 0.000000000E+00 0.000000000E+00 3.010886023E-03
 3.037548542E+00 0.000000000E+00 0.000000000E+00 2.465503523E-03
 3.280693293E+00 0.000000000E+00 0.000000000E+00 2.009527991E-03
 3.562261820E+00 0.000000000E+00 0.000000000E+00 1.636998961E-03
 3.888329744E+00 0.000000000E+00 0.000000000E+00 1.335995505E-03
 4.265932560E+00 0.000000000E+00 0.000000000E+00 1.100557158E-03
 4.703218460E+00 0.000000000E+00 0.000000000E+00 9.128025849E-04
 5.209623337E+00 0.000000000E+00 0.000000000E+00 7.727316697E-04
 5.796073914E+00 0.000000000E+00 0.000000000E+00 6.684235414E-04
 6.475224972E+00 0.000000000E+00 0.000000000E+00 5.939177354E-04
 7.261730671E+00 0.000000000E+00 0.000000000E+00 5.432537873E-04
 8.172562599E+00 0.000000000E+00 0.000000000E+00 5.104712327E-04
 9.227374077E+00 0.000000000E+00 0.000000000E+00 4.896096070E-04
 1.044892597E+01 0.000000000E+00 0.000000000E+00 4.836491134E-04
 1.186357784E+01 0.000000000E+00 0.000000000E+00 4.776886490E-04
 1.350185299E+01 0.000000000E+00 0.000000000E+00 4.776886490E-04
 1.539910412E+01 0.000000000E+00 0.000000000E+00 4.687479523E-04
 1.759626770E+01 0.000000000E+00 0.000000000E+00 4.836491134E-04
 2.014075470E+01 0.000000000E+00 0.000000000E+00 4.687479523E-04
 2.308747101E+01 0.000000000E+00 0.000000000E+00 5.939177354E-04
 2.650000000E+01 0.000000000E+00 0.000000000E+00 7.608107408E-04
